text,label,source
"No, thank you, really, Mrs. Pilletti. ",happiness,MovieDialog
Oh yes. He's really proud of his work. ,happiness,MovieDialog
"Oh, yes you will, Ann dear . . . you're very clever. ",happiness,MovieDialog
"Oh, Your Grace - I thank Your Grace! I thank you! ",happiness,MovieDialog
"Okay. I just came in to get warm, myself. Come on, let's go. ",happiness,MovieDialog
"Pleased to meet you, sir. ",happiness,MovieDialog
Remember what that place looked like on a sunny spring day? More beautiful than any church I was ever in. ,happiness,MovieDialog
"Rostopchin is a fanatic and he is capable of anything -- however, it doesn't affect what we are talking about.  Please go on. ",happiness,MovieDialog
Sounds good to me. ,happiness,MovieDialog
"Thank you, Claude. That'll be all for tonight. ",happiness,MovieDialog
Thank you.  This is Burgess. ,happiness,MovieDialog
"Thanks for everything, Dad. ",happiness,MovieDialog
"That's good, Pete. Hey... I want you to talk to a friend of mine. ",happiness,MovieDialog
"The simplest thing in the world: I want to have a lot of babies with you. Dear Heart, I love you. ",happiness,MovieDialog
They recruited me. Promised me fast advancement. ,happiness,MovieDialog
This is a remarkable aircraft. ,happiness,MovieDialog
"Well, Gregor and I will look forward to seeing you. ",happiness,MovieDialog
"Well, Mommy, get me to the big apple cause I'm gonna rock that town like a hurricane. ",happiness,MovieDialog
"Well, Mozart is already rehearsing. ",happiness,MovieDialog
"Well, not exactly. See, I met this girl. Real nice girl. God-fearing girl. Her name's Sylvia. ",happiness,MovieDialog
"Well, one thing's for sure.  You could certainly lighten up. ",happiness,MovieDialog
We're a good team. ,happiness,MovieDialog
We're going to Atlantic City for the honeymoon. ,happiness,MovieDialog
"Wonderful!!... Wonderful to see you, Pete. How are you? ",happiness,MovieDialog
Yeah -- we met him.  Wonderful boy... close personal friend of George's here. ,happiness,MovieDialog
"Yeah, one of my favorites. ",happiness,MovieDialog
Yeah. My car's in the shop. This'll be fine. ,happiness,MovieDialog
"Yes, and that is what I have got right now. I have taken my feelings of gratitude... and relief... and transferred them onto... you. I have taken all those warm, grateful emotions and confused them with feelings for you... So that now I am under the delusion...  ...that I am in love with you. ",happiness,MovieDialog
"Yes, I know that sweetheart. ",happiness,MovieDialog
Yes. That's fine! Thank you very much. A thousand times over! ,happiness,MovieDialog
You have the best answer for everything.  You seem so... hopeful. Are you always this sunny? ,happiness,MovieDialog
You read my deposition...it's complete and accurate. ,happiness,MovieDialog
Your theory is interesting Father but I don't think we have time to go into it right now! ,happiness,MovieDialog
...What do you mean? ,neutral,MovieDialog
"[OK, repeat the drop instructions.] ",neutral,MovieDialog
<html>Do you think it's necessary to explain <u>everything</u>? </html>,neutral,MovieDialog
"After all this time I'd think you'd know me better, Meyer. ",neutral,MovieDialog
Ah-ha. Favouritism. But I so want Mozart. ,neutral,MovieDialog
"All right, Mr. Dodsworth. I think you'll qualify.  Take this to that desk over there for further instructions. ",neutral,MovieDialog
All right. Send him in. ,neutral,MovieDialog
An exercise in futility. Send the Nimitz back in. ,neutral,MovieDialog
And a birth certificate is enough? ,neutral,MovieDialog
"And here is our illustrious Court Composer, Herr Salieri. ",neutral,MovieDialog
"And I need one more for my pal. Yeah. Make her an Indian. No, not a turban, you know, a squaw. ",neutral,MovieDialog
"And the fifty's all gone, huh? Who's the ten for? ",neutral,MovieDialog
And you grew up in Manhattan? ,neutral,MovieDialog
Anything ain't a very hard number. ,neutral,MovieDialog
Are you going to turn on me too? Who helped you when you were strung out? Who gave you money? Who bailed you out of jail? ,neutral,MovieDialog
"Are you kidding?  There's absolutely positively no way, on my best day, I could ever beat twelve seconds! ",neutral,MovieDialog
Ask him if he will help. ,neutral,MovieDialog
Back at The Fishbowl? ,neutral,MovieDialog
"Barney? Why should I? Never! We have nothing in common. Hmmpf, Barney! What effrontery! ",neutral,MovieDialog
Blind faith is what I consider heresy! ,neutral,MovieDialog
Bryant's Utilities - that's me. ,neutral,MovieDialog
Calling for Emilio's macaw. I thought I heard him. ,neutral,MovieDialog
"Champion's going to bounce back, and I want to be here when it does. ",neutral,MovieDialog
Clear Logan-5 and Francis-7. ,neutral,MovieDialog
"C'mon, man, not in front of the baby. Put on your seat belt before I get another ticket. ",neutral,MovieDialog
"Come on, Ray, better get Winston back to the truck. ",neutral,MovieDialog
"Confessed! Cluett, in heaven's name, what got into you? ",neutral,MovieDialog
Consigned to flames of woe. ,sadness,MovieDialog
"Daddy, where's my money? ",neutral,MovieDialog
"David, don't lose control. ",neutral,MovieDialog
Did you get headaches before this?  But you get more now? Or more severe? ,neutral,MovieDialog
"Didn't need one. We didn't even need a warrant for most of the shit we did. Man, the IRS... we could go in your bank account, your credit cards... hell, we used to go into doctors' files and get all the juicy details. Nobody wants to argue with the IRS. ",neutral,MovieDialog
"Do you like this, Salieri? ",neutral,MovieDialog
"Do your job, Get me a bourbon on the rocks and a pack of Lucky's. ",neutral,MovieDialog
Does it get any better or what! ,neutral,MovieDialog
"Don't believe him, Bob. He's just trying to get out. ",neutral,MovieDialog
Don't pay any attention to her. ,neutral,MovieDialog
Down front as always. ,neutral,MovieDialog
"Elaine, what's going on? ",neutral,MovieDialog
First you want me to put on one of those skinny ass bathing suits -- tongs or thongs or whatever you call them -- with my butt cheeks wrapped around a piece of dental floss... No way. ,neutral,MovieDialog
"George just never really...aimed that high.  Even with not hitting a rabbit.  I knew you were doing that, by the way. That's why I stopped doing it with you. You were no fun.  It was always like you were frightened.  Quiet and boring. ",neutral,MovieDialog
"George, I've been putting things together. Do you notice the resemblance between those natives and the pilot? And why did those clothes materialize so conveniently when they met us at the plane? Chang himself just said that they never venture beyond that point. What brought them there? Unless it was to meet us? ",neutral,MovieDialog
"Give up, Mark, it's hopeless. ",sadness,MovieDialog
"Give you something to shoot at, Senator--if you figure on doing any talking. ",neutral,MovieDialog
Go out and find her! ,neutral,MovieDialog
Go tell your father we're eating. ,neutral,MovieDialog
"Good morning, Captain Pierce and Captain Forrest. ",neutral,MovieDialog
Good. I was concerned. ,neutral,MovieDialog
Have you made any charges against him? ,neutral,MovieDialog
He might be interested... but it would mean another five thousand. ,neutral,MovieDialog
"Hello, Thomas, how do you feel? ",neutral,MovieDialog
"Herr Mozart, what brings you here? ",neutral,MovieDialog
He's in a meeting.  He can't be disturbed. ,neutral,MovieDialog
"Hey, do I look like a Man? ",neutral,MovieDialog
His office. You mean my old office. ,neutral,MovieDialog
Hmm. I guess that doesn't help... I see where you're going here. It's a mess. ,neutral,MovieDialog
"Hold him.  Yes, Mrs. Brewster, I'm listening. ",neutral,MovieDialog
How about Major Moron? ,neutral,MovieDialog
How did we get from your bad dreams to my taking a holiday with a patient? ,neutral,MovieDialog
How do I even know which one has it? ,neutral,MovieDialog
How well are you trained in music? ,neutral,MovieDialog
How'd the camera get so high like that? ,neutral,MovieDialog
I assume full responsibility. ,neutral,MovieDialog
I brought a few of my own. ,neutral,MovieDialog
I came to visit you. ,neutral,MovieDialog
I did--and--and I got right up. ,neutral,MovieDialog
"I don't know, but I know his face. ",neutral,MovieDialog
"I don't know, Newt.  That's the truth. ",neutral,MovieDialog
I don't know. Do whatever you want. ,neutral,MovieDialog
I don't know. The guards say they've never seen him before. ,neutral,MovieDialog
I don't know. Who do you want? ,neutral,MovieDialog
I don't need one. ,neutral,MovieDialog
"I don't understand, who are... ? ",neutral,MovieDialog
I fucking don't know.  What do you think... we weren't burying treasure.  We didn't pace it out so we could come back and get it.  We dug a hole and we put her in it. Your guess is as good as mine. ,anger,MovieDialog
I have to be home in twenty minutes. ,neutral,MovieDialog
I heard you screaming.  Was it a bad one? ,neutral,MovieDialog
I just decked your brother ,neutral,MovieDialog
I just wanted to know where Mom was? ,neutral,MovieDialog
"I know if I had to pick, it'd be ""Choke,"" or ""Devil."" ",neutral,MovieDialog
"I know that among you, you have at least a million dollars in various banks throughout the city. Get that money over here and I'll stop this run within five minutes. ",neutral,MovieDialog
I know who you are. ,neutral,MovieDialog
I like an olive. ,neutral,MovieDialog
I really don't know. ,neutral,MovieDialog
I thought I'd stay home and read. ,neutral,MovieDialog
I tried to investigate the attack. There are no records. The case was closed and now they've 'misplaced' the file. David's lacerations were cleaned and dressed when he arrived here and yet supposedly no doctor examined him before I did. The Goodman boy is already in the ground so he's no good to us. So I went to the pub in East Proctor where I was convinced of two things. ,neutral,MovieDialog
I wanted to get this out of the way. ,neutral,MovieDialog
"I was thinking about that story you told me, about Pop and chopping the firewood out of the ice and after. ",neutral,MovieDialog
"If anything else happens, you'll call us. ",neutral,MovieDialog
"If I may, Your Majesty, I would like to offer a dissenting opinion. ",neutral,MovieDialog
I'll do whatever I can to help. ,neutral,MovieDialog
I'll get my clothes. ,neutral,MovieDialog
I'll page you with the number. I'll see you later. What time you done? ,neutral,MovieDialog
I'll say a lot of things I've never said before.  It's habit. ,neutral,MovieDialog
I'll tell you what happens if you lose... you tell the truth for once. ,neutral,MovieDialog
I'm a prisoner in them. Until the gunshot sets me free. ,neutral,MovieDialog
"I'm an airline pilot.  Ah, Clarence, according to my calculations, with this tailwind we ought to be able to make up an additional fifteen minutes over the Rockies. ",neutral,MovieDialog
I'm just gonna get my cigarettes. I left them in my coat. ,neutral,MovieDialog
I'm not gonna bring it up to him. ,neutral,MovieDialog
I'm ready to do it.  And I'm going to be here more than two weeks. ,neutral,MovieDialog
"I'm Sergeant Sykes, and this is Detective Jetson, Los Angeles Police Department. ",neutral,MovieDialog
I'm sure you've all grasped the legalistic drawback to precrime methodology. ,neutral,MovieDialog
I'm twenty-nine years old. How old are you? ,neutral,MovieDialog
Insane. Nurseries are better than any mother could be. ,neutral,MovieDialog
It makes it all seem so serious. ,neutral,MovieDialog
It means we're in unexplored country - country nobody ever reached. ,neutral,MovieDialog
It won't work like that. ,neutral,MovieDialog
It's about my salary cheques. ,neutral,MovieDialog
It's freezing my hands. ,neutral,MovieDialog
"It's no place for you, Bob. Think of what's waiting for you. Do you want to stay here until you're half dead? Until your mind starts corroding like the rest of them? ",neutral,MovieDialog
It's possible. I don't know about that. ,neutral,MovieDialog
I've got no address -- last known or otherwise -- no tax returns for the last five years. ,neutral,MovieDialog
I've left those pills for you. ,neutral,MovieDialog
"I've told you ten times--if I had anything they couldn't bat down in a second, don't you suppose I'd've been up in that hearing yelling murder! Sure--he was cooked the night I sounded off like a fool and spilled the whole works! ",anger,MovieDialog
"Johnny Hawkins. Bail Bonds. I gotta be over at county in fifteen minutes, alright? ",neutral,MovieDialog
