text,label
"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",anger
Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,anger
@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway,anger
@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,anger
@majesticmata didn't even realise you used that insult it was that shit mate,anger
"@happyandbashful Flirt, simper, pout, repeat. Yuck.",anger
"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",anger
"@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.",anger
someone kik me @ montanashay_ \n #kikme ,anger
someone kik me @ montanashay_ \n#kikme #snap,anger
.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,anger
@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.,anger
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger
The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,anger
The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet .,anger
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver ,anger
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge,anger
Beyoncé resentment gets me in my feelings every time. 😩,anger
Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡,anger
@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league,anger
"@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them",anger
Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy,anger
Get to the gym and discover I forgot to put my gym shoes back in my bad 😤  #wwhhyyy,anger
Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,anger
how can you hold a grudge for over a year I can barely hold one for a few minutes,anger
"says, who are you to compared me with the others; I'm just human. #lit #fire #burning",anger
"says, who are you to compared me with the others; I'm just human. #lit #fire ",anger
"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup",anger
"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup",anger
@katrinadougan_ ive went roght in the huff. Deleted the episode out of anger n everything (regret it now),anger
my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,anger
Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016,anger
I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅,anger
(whisper) I cannot frown.,anger
Chick told me I look like Childish Gambino. #insult or #compliment,anger
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,anger
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute,anger
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right ,anger
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,anger
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,anger
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! ,anger
Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.,anger
@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile,anger
Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy,anger
@HannahFJames I'm distraught! 😭 Candice and her pout can piss off,anger
@pxrfectpeach it's got her little pout,anger
@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat,anger
@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat,anger
@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph,anger
@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph,anger
Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥,anger
"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)",anger
Just watching crimewatch what kind of sick fuck touches 6 year olds 😡😡😡😡 shit like this makes me fume!!!,anger
I've never seen fast &amp; furious Tokyo drift. Boutta watch it,anger
i'll get my revenge soon,anger
if i don't answer your 50 texts pls don't snap me,anger
"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury",anger
"#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.",anger
@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol,anger
@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk,anger
@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,anger
@Dak2future decorations are up all over Jersey already #outrage,anger
@Dak2future decorations are up all over Jersey already ,anger
The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,anger
@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme  #tater,anger
@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater,anger
@lyssababe615 \nIf this room was burning 🔥,anger
"What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874",anger
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome,anger
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,anger
"@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!",anger
@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸,anger
2 days on.......never a fucking pen!!!! #nffc ,anger
2 days on.......never a fucking pen!!!! #nffc #bitter,anger
@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens,anger
My anger is boiling over.,anger
"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger
fuming,anger
@TDsNation only good thing in madden is DC,anger
LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,anger
Hell hath no fury like a late twenty something dude who's concur for government session keeps expiring before he can submit a form,anger
@shod_jpg aye man she was fuming xo,anger
There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?,anger
@ScottCarmichae1 @Murican_Stuff don't fret -- this guy is mad because when @realDonaldTrump  is elected he might have to get a real job,anger
"Imagine celtic burst the net wae every attempt, but nutt same old dain it hard way usual",anger
Fuckin hell even seeing your face makes me fume,anger
"Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?",anger
Bon on allume madden,anger
@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻,anger
is it an insult or compliment to be told i look like a really happy duck,anger
"#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!",anger
@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment,anger
not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike,anger
sixth form has destroyed my glowing skin im fuming,anger
How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage,anger
How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat ,anger
@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy,anger
"@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",anger
very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now #rage,anger
